0	2	2	2	54394821	0
0	2	2	2	54435545	0
0	2	28	2	54423096	0
0	2	2	2	54435547	0
0	2	2	2	54435542	0
0	2	2	2	54450786	0
0	2	2	2	54407069	0
0	2	2	2	54415665	0
0	2	2	2	54425082	0
0	2	2	2	54425086	0
0	2	2	2	54454290	0
0	2	2	2	54411315	0
0	2	2	2	54411314	0
0	2	2	2	54437946	0
0	2	2	2	54398722	0
0	2	2	2	54451305	0
0	2	2	2	54385254	0
0	2	2	2	54388281	0
0	2	2	2	54385252	0
0	2	2	2	54385259	0
0	69	2	2	54407972	0
0	2	2	2	54420514	0
0	2	2	2	54426412	0
0	2	2	2	54426411	0
0	2	2	2	54426416	0
0	2	2	2	54426415	0
0	2	2	2	54440015	0
0	2	2	2	54440013	0
0	2	2	2	54388778	0
0	2	2	2	54388776	0
0	2	2	11	54450546	0
0	2	2	2	54384251	0
0	2	2	2	54438765	0
0	2	2	2	54440018	0
0	2	2	2	54425888	0
0	2	2	2	54438764	0
0	2	2	2	54432470	0
0	2	2	2	54392658	0
0	2	2	2	54421501	0
0	2	2	2	54443963	0
0	2	2	2	54392655	0
0	2	2	2	54412574	0
0	2	2	2	54421507	0
0	2	2	2	54392651	0
0	2	2	2	54440089	0
1	212	25	2	54413437	1
0	2	2	2	54444845	0
0	2	2	2	54444844	0
0	2	2	2	54445124	0
0	2	2	2	54398650	0
0	2	2	2	54430223	0
0	2	2	2	54453858	0
0	2	2	2	54453859	0
0	2	2	2	54434767	0
0	2	2	2	54395151	0
0	2	2	2	54398656	0
0	2	2	2	54398657	0
0	2	2	2	54453852	0
0	2	2	2	54438436	0
0	2	2	2	54412571	0
0	2	2	2	54434948	0
0	2	2	2	54390878	0
0	2	2	2	54390875	0
1	2	2	18	54424542	0
0	2	2	2	54430518	0
1	205	2	2	54411434	1
0	2	2	2	54454498	0
0	2	2	2	54410045	0
0	2	2	2	54406823	0
0	2	2	2	54401290	0
0	2	2	2	54432337	0
0	2	2	2	54401295	0
0	2	2	2	54441305	0
0	2	2	2	54441656	0
0	2	2	2	54441303	0
0	2	2	2	54441650	0
0	2	2	2	54392438	0
0	2	2	2	54430519	0
0	2	2	2	54441308	0
0	2	2	2	54441659	0
0	2	2	2	54418957	0
0	2	2	2	54418954	0
0	2	2	2	54418953	0
0	2	2	2	54418771	0
0	2	2	2	54418774	0
1	197	2	2	54435376	1
0	2	2	2	54408725	0
0	2	2	2	54432592	0
0	2	2	2	54385716	0
0	2	2	2	54432596	0
0	2	2	2	54432597	0
1	118	2	2	54438146	1
0	2	2	11	54384333	0
0	2	2	2	54399015	0
0	2	2	2	54422088	0
0	2	2	2	54460779	0
0	2	2	2	54451788	0
0	2	2	2	54388952	0
0	2	2	2	54427626	0
0	2	2	2	54388951	0
0	2	2	2	54413962	0
0	2	2	2	54413963	0
0	2	2	2	54388954	0
1	2	41	16	54458225	1
0	2	2	2	54459400	0
0	2	2	2	54430107	0
0	2	2	2	54429888	0
0	2	2	2	54429889	0
0	2	2	2	54458428	0
0	2	2	2	54442394	0
0	2	2	2	54438199	0
0	2	2	2	54417441	0
0	2	2	2	54458429	0
0	2	2	2	54387283	0
0	2	2	2	54387939	0
0	2	2	2	54417443	0
0	2	2	2	54387289	0
0	2	2	2	54430102	0
0	2	2	2	54393743	0
0	2	2	2	54402397	0
0	2	2	2	54453627	0
0	2	2	2	54393210	0
0	2	2	2	54412783	0
0	2	2	2	54393748	0
0	2	2	2	54393218	0
0	2	2	2	54442306	0
0	2	36	2	54429761	0
0	2	2	11	54452802	0
0	2	41	2	54458675	0
0	2	2	2	54443659	0
0	2	2	2	54386884	0
0	2	2	2	54441986	0
0	2	2	2	54443655	0
0	2	2	2	54449681	0
0	2	2	2	54405294	0
0	2	2	2	54386739	0
0	2	2	2	54405290	0
0	2	2	2	54427104	0
0	2	2	2	54407669	0
0	2	2	2	54407664	0
0	2	2	2	54407665	0
0	2	2	2	54453141	0
0	2	2	2	54393368	0
0	2	2	2	54383962	0
0	2	32	2	54385231	0
0	2	2	2	54407523	0
0	2	2	2	54438892	0
0	2	2	2	54383968	0
0	2	2	2	54413103	0
0	2	2	2	54436453	0
0	2	2	2	54412566	0
0	2	2	2	54457917	0
0	2	2	2	54403633	0
0	2	2	2	54439822	0
0	2	2	2	54403631	0
0	2	2	2	54432794	0
0	2	2	2	54460149	0
0	2	2	2	54403639	0
0	2	2	2	54447933	0
0	2	2	2	54409678	0
0	2	2	2	54442505	0
0	2	2	2	54409898	0
0	2	2	2	54409894	0
0	2	2	2	54386081	0
0	2	2	2	54447895	0
0	2	2	2	54432531	0
0	2	2	2	54405744	0
0	2	2	2	54405747	0
0	2	2	2	54450946	0
0	2	2	2	54439700	0
0	2	2	2	54447893	0
0	2	2	2	54445733	0
0	2	2	2	54405748	0
0	2	2	2	54448161	0
0	2	2	2	54422674	0
1	188	2	2	54386122	1
0	2	2	2	54407295	0
0	2	2	2	54407290	0
0	2	2	2	54457621	0
0	2	2	2	54457620	0
1	112	43	24	54419325	1
0	2	2	2	54424450	0
1	200	17	2	54385589	1
0	2	2	2	54424106	0
0	2	2	2	54446559	0
0	2	2	2	54446551	0
0	2	2	2	54448792	0
0	2	2	2	54446556	0
0	2	2	2	54404369	0
0	2	2	2	54431103	0
0	2	2	2	54431105	0
0	2	2	2	54431107	0
0	2	2	2	54423824	0
0	2	2	2	54427810	0
0	2	2	2	54427812	0
0	2	2	2	54427815	0
0	2	2	2	54428374	0
0	2	2	2	54451166	0
0	2	2	2	54427816	0
0	2	2	2	54440223	0
0	2	44	26	54455320	1
0	2	2	2	54418869	0
0	2	2	2	54425276	0
0	2	2	2	54397111	0
0	2	2	2	54397440	0
0	2	2	2	54397114	0
0	2	2	2	54406218	0
0	2	2	2	54402907	0
0	2	2	2	54408477	0
0	2	2	2	54402902	0
0	2	2	2	54402900	0
0	2	2	2	54386256	0
0	2	2	2	54448243	0
0	2	2	2	54438229	0
0	2	2	2	54451838	0
0	2	2	2	54448303	0
0	2	2	2	54404501	0
0	2	2	2	54459159	0
0	2	2	2	54394149	0
0	69	2	2	54435815	0
0	2	2	2	54390466	0
0	2	2	2	54401848	0
0	2	2	2	54390464	0
0	2	2	2	54435480	0
0	2	2	2	54401844	0
0	2	2	2	54401842	0
0	2	2	2	54435484	0
0	2	2	2	54459157	0
0	69	2	2	54428590	0
0	2	2	2	54451832	0
0	2	2	2	54411144	0
0	2	2	2	54432339	0
0	2	2	2	54398828	0
0	2	2	2	54395819	0
0	2	2	2	54395818	0
1	227	2	2	54398009	1
0	2	2	2	54385069	0
1	222	2	2	54430770	1
0	2	2	2	54398821	0
0	2	2	2	54395816	0
0	2	2	2	54395811	0
0	2	2	2	54398824	0
0	2	2	2	54434680	0
0	2	2	2	54414438	0
0	2	2	2	54414434	0
0	2	2	2	54454303	0
0	2	2	2	54414430	0
0	2	2	2	54414432	0
0	2	2	2	54388919	0
1	47	2	2	54388431	0
0	2	2	2	54394499	0
0	2	2	2	54394364	0
0	2	2	2	54460025	0
0	2	2	2	54394494	0
0	2	2	2	54394367	0
0	2	2	2	54394363	0
0	2	2	2	54421754	0
0	2	14	11	54459995	1
0	2	2	2	54442881	0
0	2	2	2	54442880	0
0	2	2	26	54431766	0
0	2	2	2	54385396	0
0	2	2	2	54416698	0
0	2	2	2	54385392	0
0	2	2	2	54460028	0
0	2	2	2	54389360	0
0	2	2	2	54389366	0
0	2	2	2	54389365	0
0	2	2	2	54418893	0
1	107	2	2	54450758	0
0	112	2	2	54385496	0
0	2	2	2	54456388	0
0	2	2	2	54391517	0
0	2	2	2	54453441	0
0	2	2	2	54453440	0
0	2	2	2	54453443	0
0	2	2	2	54426995	0
0	2	2	2	54414126	0
0	2	2	2	54454394	0
0	2	2	2	54407025	0
0	2	2	2	54454396	0
0	2	2	2	54433508	0
0	2	2	2	54401593	0
0	2	2	2	54437887	0
0	2	2	2	54433507	0
0	2	2	2	54444304	0
0	2	2	2	54433505	0
0	2	2	2	54431177	0
0	2	2	2	54437880	0
0	2	2	2	54419272	0
0	2	2	2	54405108	0
0	2	2	2	54405107	0
0	2	2	2	54400466	0
0	2	2	2	54403998	0
0	2	2	2	54455664	0
0	2	2	2	54400463	0
0	2	2	2	54449300	0
0	2	2	2	54389944	0
0	2	2	2	54417019	0
0	2	2	2	54417014	0
0	2	2	2	54395363	0
0	2	2	2	54417013	0
0	2	2	2	54389948	0
0	2	2	2	54389949	0
0	2	2	2	54426199	0
0	2	2	2	54407850	0
0	2	2	2	54448870	0
0	2	2	2	54393913	0
0	2	2	2	54448872	0
0	2	2	2	54426194	0
0	2	2	2	54388541	0
0	2	2	2	54388540	0
0	2	2	2	54419148	0
0	2	2	2	54388010	0
0	2	2	2	54388544	0
0	2	2	2	54452574	0
0	2	2	2	54388014	0
0	69	2	2	54441159	0
0	2	2	2	54432557	0
0	2	2	2	54428981	0
1	212	11	2	54422044	1
1	166	2	2	54409904	1
0	112	2	2	54398380	0
0	2	2	2	54417272	0
0	2	2	2	54418237	0
0	2	2	2	54387636	0
0	2	2	2	54417279	0
0	2	2	2	54418549	0
0	2	2	2	54449407	0
0	2	2	2	54442461	0
0	2	2	2	54432100	0
0	2	2	2	54442467	0
0	2	2	2	54442466	0
0	2	2	2	54436139	0
0	69	17	2	54389622	0
0	2	2	2	54454532	0
0	2	2	2	54454534	0
0	2	2	2	54406455	0
0	2	19	2	54436721	0
0	2	2	2	54427806	0
0	2	2	2	54437621	0
0	2	2	2	54441513	0
0	2	2	2	54441845	0
0	2	2	2	54441518	0
1	145	35	2	54420826	1
0	2	2	2	54431485	0
0	2	2	2	54431487	0
0	2	2	2	54446307	0
0	2	2	2	54446300	0
0	2	2	2	54386699	0
0	2	2	30	54459259	0
0	2	2	2	54399468	0
0	2	2	2	54399469	0
0	2	2	2	54436688	0
0	2	2	2	54442794	0
0	2	2	2	54432696	0
0	2	2	2	54439592	0
0	2	2	2	54399460	0
0	2	2	2	54451950	0
0	2	2	2	54436680	0
0	2	2	2	54451955	0
0	2	2	2	54436687	0
0	2	2	2	54392354	0
0	2	2	2	54392352	0
0	2	2	2	54392351	0
0	2	2	2	54413577	0
0	2	2	2	54420839	0
0	2	2	2	54413570	0
0	2	2	2	54402228	0
0	2	2	2	54402227	0
0	2	2	2	54402226	0
0	2	2	2	54458752	0
0	2	2	2	54402731	0
0	2	2	2	54396187	0
0	2	2	2	54396184	0
0	2	2	2	54400859	0
0	2	2	2	54396630	0
0	2	2	2	54458754	0
0	2	2	2	54431663	0
0	2	2	2	54431665	0
0	2	2	2	54431664	0
1	200	2	2	54408018	1
0	2	2	2	54460128	0
0	2	2	2	54460124	0
0	2	2	2	54460125	0
0	2	2	2	54460126	0
0	2	2	2	54399200	0
0	2	2	2	54444703	0
0	2	2	2	54397324	0
0	2	2	2	54397327	0
0	2	2	2	54397326	0
0	2	2	2	54410844	0
0	2	2	2	54442766	0
0	2	2	2	54458209	0
0	2	2	2	54429507	0
0	2	2	2	54436658	0
0	2	2	2	54439564	0
0	2	2	2	54386271	0
0	2	2	2	54426915	0
0	2	2	2	54413879	0
0	2	2	2	54444257	0
0	2	2	2	54396982	0
0	2	34	2	54435080	0
0	2	2	2	54427311	0
0	112	2	2	54443042	0
0	2	2	2	54427315	0
0	2	2	2	54427319	0
0	2	2	2	54427649	0
0	2	2	2	54432813	0
0	2	2	2	54412191	0
0	2	2	2	54412196	0
0	2	2	2	54412197	0
0	2	2	2	54412198	0
0	2	2	2	54393009	0
1	95	2	2	54444215	1
0	2	2	2	54448179	0
0	2	2	2	54430746	0
0	2	2	2	54397858	0
0	2	2	2	54403174	0
0	2	2	2	54452376	0
0	2	2	2	54452377	0
0	2	2	2	54452378	0
0	2	2	2	54397851	0
0	2	2	2	54397582	0
0	2	2	2	54423101	0
0	2	2	2	54397855	0
0	2	2	2	54429564	0
0	2	2	18	54423066	0
0	2	2	2	54429560	0
0	2	2	2	54456235	0
0	2	2	2	54420342	0
0	2	2	2	54429569	0
0	2	2	2	54429568	0
1	166	2	2	54423349	1
0	69	2	2	54443964	0
0	2	2	2	54456700	0
0	2	2	2	54456251	0
0	2	2	2	54390679	0
0	2	2	2	54456236	0
0	2	2	2	54423125	0
0	69	2	2	54451001	0
0	2	2	2	54390670	0
0	2	2	2	54456258	0
0	2	2	2	54412226	0
0	2	2	2	54404719	0
0	2	2	2	54425648	0
0	2	2	2	54459707	0
0	2	2	2	54389096	0
0	2	2	2	54412220	0
0	2	2	2	54456238	0
0	2	2	2	54451697	0
0	2	2	2	54429187	0
0	2	2	2	54425644	0
0	2	2	2	54415641	0
0	2	2	2	54415643	0
0	2	2	2	54445894	0
0	2	2	2	54384849	0
0	2	2	2	54411086	0
0	2	2	14	54432340	0
0	2	2	2	54391004	0
0	2	2	2	54450628	0
0	2	2	2	54400857	0
0	2	2	2	54450158	0
0	2	2	2	54400679	0
0	2	2	2	54420168	0
0	2	2	2	54411554	0
0	2	2	2	54420698	0
0	2	2	2	54400672	0
0	2	2	2	54405821	0
0	2	2	2	54400670	0
0	2	2	2	54450156	0
0	2	2	2	54450157	0
0	2	2	2	54405826	0
0	2	2	2	54455475	0
0	2	2	2	54425472	0
0	2	2	2	54417865	0
0	2	2	2	54454201	0
0	2	2	2	54417863	0
0	2	2	2	54417862	0
0	2	2	2	54417860	0
0	2	2	2	54390584	0
0	2	2	2	54390587	0
0	2	2	2	54390581	0
0	2	2	2	54390582	0
0	2	2	2	54434825	0
0	2	2	2	54407081	0
0	2	2	2	54388715	0
0	2	2	2	54388716	0
0	2	2	2	54388711	0
0	2	2	2	54433313	0
0	2	2	2	54385239	0
0	2	2	2	54411332	0
0	2	2	2	54385236	0
1	212	2	2	54392884	1
0	2	2	2	54398499	0
0	2	2	2	54426047	0
0	2	2	2	54444073	0
0	2	2	2	54404197	0
0	2	2	2	54440079	0
0	2	2	2	54404194	0
0	2	2	2	54440074	0
0	2	2	2	54404199	0
0	2	2	2	54440071	0
0	2	2	2	54390852	0
0	2	2	2	54390857	0
0	2	2	2	54394775	0
0	2	2	2	54390855	0
0	2	2	2	54402168	0
0	2	2	2	54390858	0
0	2	2	2	54394778	0
0	2	2	2	54421563	0
0	2	2	2	54454704	0
0	2	2	2	54392634	0
0	2	2	2	54453229	0
0	2	2	2	54392981	0
0	2	2	2	54444823	0
0	2	2	2	54392632	0
0	2	2	2	54444820	0
0	2	2	2	54392639	0
0	2	2	2	54416730	0
0	2	2	2	54391186	0
0	2	2	2	54416736	0
0	2	2	2	54422530	0
0	2	2	2	54395173	0
0	2	2	2	54434210	0
0	2	2	2	54434745	0
0	2	2	2	54434216	0
0	2	2	2	54395174	0
0	2	2	2	54426048	0
0	2	2	2	54414592	0
0	2	2	2	54438417	0
0	2	2	2	54414594	0
0	2	2	2	54451110	0
0	2	2	2	54414599	0
0	2	2	2	54438419	0
0	2	2	2	54438418	0
1	69	27	2	54443031	0
0	2	2	2	54395455	0
0	2	2	2	54434137	0
0	2	2	2	54419551	0
0	2	2	2	54419552	0
0	2	2	2	54419555	0
0	2	2	2	54395457	0
0	2	2	2	54406841	0
0	2	2	2	54451774	0
1	3	2	2	54420234	1
0	2	2	2	54395456	0
0	2	2	2	54454222	0
0	2	2	2	54437439	0
0	2	2	2	54437434	0
0	2	2	2	54392181	0
0	2	2	2	54437433	0
0	2	2	2	54398170	0
0	2	2	2	54435948	0
0	2	2	2	54444335	0
0	2	2	2	54389007	0
0	2	2	2	54434130	0
0	2	2	2	54400655	0
0	2	2	2	54439326	0
0	2	2	2	54417484	0
0	2	2	2	54418936	0
0	2	2	2	54389008	0
0	2	2	2	54417481	0
0	2	2	2	54400872	0
0	2	2	2	54417482	0
0	2	2	2	54383764	0
0	2	2	2	54435495	0
0	2	2	2	54459852	0
0	2	2	2	54420102	0
0	2	2	2	54408253	0
0	2	2	2	54432459	0
0	2	2	2	54408705	0
0	2	2	2	54426031	0
0	2	2	2	54414384	0
0	2	2	2	54460713	0
0	2	2	2	54426035	0
0	2	2	2	54393582	0
0	2	2	2	54460719	0
0	2	2	2	54413908	0
1	222	47	2	54416049	1
0	2	2	2	54458496	0
0	2	2	2	54445651	0
0	2	2	2	54413900	0
0	2	2	2	54430196	0
0	2	2	2	54413902	0
0	2	2	2	54460532	0
0	2	2	2	54449510	0
0	2	2	2	54430190	0
0	2	2	2	54449514	0
0	2	2	2	54435945	0
0	2	2	2	54391722	0
0	2	2	2	54454103	0
0	2	2	2	54457918	0
0	2	2	2	54453162	0
0	2	2	2	54453160	0
0	2	2	2	54402307	0
0	2	2	2	54407646	0
0	2	2	2	54424658	0
0	2	2	2	54393761	0
0	2	2	2	54393760	0
0	2	2	2	54442324	0
0	2	2	2	54439125	0
0	2	2	2	54439122	0
0	69	2	2	54440696	0
0	2	2	2	54398987	0
0	2	2	2	54386869	0
0	2	2	2	54402039	0
0	2	2	2	54386712	0
0	2	2	2	54386863	0
0	2	2	2	54386717	0
0	2	2	2	54386715	0
1	19	2	2	54409837	0
0	2	2	2	54427125	0
0	2	2	2	54452763	0
0	2	2	2	54431878	0
0	2	2	2	54427123	0
0	2	2	2	54427122	0
0	2	2	2	54387400	0
0	2	7	2	54416392	0
0	2	2	2	54387405	0
0	2	2	2	54383986	0
1	74	2	2	54424909	1
0	2	2	2	54403349	0
0	2	2	2	54399690	0
0	2	2	2	54447805	0
0	2	2	2	54452143	0
0	2	2	2	54403617	0
0	2	2	2	54457420	0
0	2	2	2	54452147	0
0	2	2	2	54403346	0
0	2	2	2	54452413	0
0	2	2	2	54452412	0
0	2	2	2	54457582	0
0	2	2	2	54456045	0
0	2	2	2	54409612	0
0	2	2	2	54409610	0
1	2	23	10	54422886	1
0	2	2	2	54459541	0
0	2	2	11	54388870	0
0	2	26	26	54459099	1
0	69	2	2	54388450	0
0	2	2	2	54431294	0
1	115	2	2	54397072	1
1	57	2	2	54460818	1
0	2	2	2	54427780	0
0	2	2	2	54428570	0
0	2	2	2	54428577	0
0	2	2	2	54428576	0
0	2	2	11	54424127	0
0	2	2	2	54437996	0
1	2	22	8	54415607	1
0	2	2	2	54457646	0
0	2	2	2	54457640	0
0	2	2	2	54398833	0
0	2	2	2	54447916	0
0	2	2	2	54408488	0
0	2	2	2	54424474	0
0	2	2	2	54447919	0
0	2	2	2	54458360	0
0	2	2	2	54402694	0
0	2	2	2	54402692	0
0	2	2	2	54458363	0
0	2	2	2	54446536	0
0	2	2	2	54446532	0
0	2	2	2	54446530	0
0	2	2	2	54448264	0
0	2	2	2	54396841	0
0	2	2	2	54448266	0
0	2	2	2	54396847	0
0	2	2	2	54448263	0
0	2	2	2	54451149	0
0	2	2	2	54451147	0
0	2	2	2	54427875	0
0	2	2	2	54428313	0
0	2	2	2	54404343	0
0	2	2	2	54404692	0
0	2	2	2	54451493	0
0	2	2	2	54440247	0
0	2	2	2	54423800	0
0	2	2	2	54440244	0
0	2	2	2	54423807	0
0	2	2	2	54425788	0
0	2	2	2	54409126	0
0	2	2	2	54425783	0
0	2	2	2	54425782	0
0	2	2	2	54440249	0
0	2	2	2	54459949	0
0	2	2	2	54397469	0
0	2	2	2	54406274	0
0	2	2	2	54408484	0
1	115	2	2	54451532	1
0	2	2	2	54455865	0
1	2	32	29	54459452	1
0	2	2	2	54437116	0
0	2	2	2	54458844	0
1	166	2	2	54438994	1
0	2	2	2	54458848	0
0	2	2	2	54434519	0
0	2	2	2	54390449	0
0	2	2	2	54451723	0
0	2	2	2	54456113	0
0	2	2	2	54404526	0
0	2	2	2	54394168	0
0	2	2	2	54459137	0
0	2	2	2	54390111	0
0	2	2	2	54390117	0
0	2	2	2	54390447	0
0	2	2	2	54456446	0
0	2	2	2	54447660	0
0	2	2	2	54385006	0
0	2	2	2	54400995	0
0	2	2	2	54400992	0
1	2	14	22	54447672	1
0	2	2	2	54429040	0
0	2	2	2	54429042	0
0	2	2	2	54420576	0
0	2	2	2	54429046	0
0	112	2	2	54401998	0
1	181	2	9	54402337	1
0	2	2	2	54460487	0
0	2	2	2	54410550	0
0	2	2	2	54401824	0
0	2	2	2	54401827	0
0	2	2	2	54435975	0
0	2	17	24	54405229	1
0	2	2	2	54421950	0
0	2	2	2	54387813	0
1	160	2	2	54405877	1
0	2	2	2	54421958	0
0	2	2	2	54410225	0
0	2	2	2	54419355	0
0	2	2	2	54400197	0
0	2	2	2	54387816	0
0	2	2	2	54400195	0
0	2	2	2	54419354	0
0	2	2	2	54400193	0
0	2	2	2	54400190	0
0	2	2	2	54400444	0
0	2	2	2	54405127	0
0	2	2	2	54405121	0
0	2	2	2	54455136	0
0	2	2	2	54395699	0
0	2	2	2	54400339	0
0	2	2	2	54395691	0
0	2	2	2	54453425	0
0	2	2	2	54458263	0
0	2	2	2	54435051	0
0	2	2	2	54426200	0
0	2	2	2	54422428	0
0	2	2	2	54426204	0
0	2	2	2	54439959	0
0	2	2	2	54410216	0
0	2	2	2	54410219	0
0	2	2	2	54460652	0
0	2	2	2	54394348	0
0	2	2	2	54439954	0
0	2	2	2	54439953	0
0	2	2	2	54419309	0
0	2	2	2	54439950	0
0	2	2	2	54454204	0
0	2	2	2	54433563	0
0	2	2	2	54403970	0
0	2	2	2	54403972	0
1	78	2	2	54438431	1
0	2	9	2	54400890	0
0	2	2	2	54449184	0
0	2	2	2	54389928	0
0	2	2	2	54449180	0
0	2	2	2	54385913	0
0	2	2	11	54431566	0
0	2	2	2	54449189	0
0	2	2	2	54417076	0
0	2	2	2	54395430	0
0	2	2	2	54417070	0
0	2	2	2	54398116	0
0	2	2	2	54407876	0
0	2	2	2	54407873	0
0	2	2	2	54407872	0
0	2	2	2	54386708	0
0	2	2	2	54389604	0
0	2	2	2	54415362	0
0	2	2	2	54443313	0
0	2	2	2	54388037	0
0	2	2	2	54388036	0
0	2	2	2	54415368	0
0	2	21	2	54399165	0
0	2	2	2	54433386	0
0	2	2	2	54444587	0
0	2	2	2	54409443	0
0	2	2	2	54409441	0
0	2	2	2	54409446	0
0	2	2	2	54418214	0
0	2	2	2	54448853	0
0	2	2	2	54436118	0
0	2	2	2	54432164	0
0	2	2	2	54445363	0
0	2	2	2	54438605	0
0	2	2	2	54443806	0
0	2	2	2	54436112	0
1	206	2	2	54385525	1
0	2	2	2	54393979	0
0	2	2	2	54442409	0
0	2	2	2	54454510	0
0	2	2	2	54392376	0
0	2	2	2	54392373	0
0	2	2	2	54392372	0
0	2	2	2	54437605	0
0	2	2	2	54437604	0
0	2	2	2	54441539	0
0	2	2	2	54443758	0
0	2	2	2	54438959	0
0	2	2	2	54443208	0
0	2	2	2	54449726	0
0	2	2	2	54446981	0
0	2	2	2	54443203	0
0	2	2	2	54443201	0
0	2	2	2	54443754	0
0	2	2	2	54443207	0
0	2	2	2	54443205	0
0	2	2	2	54387654	0
0	2	2	2	54408062	0
0	2	2	2	54408060	0
0	2	2	2	54408067	0
0	2	2	2	54453458	0
0	2	2	2	54399448	0
0	2	2	2	54414014	0
0	2	2	2	54414019	0
0	2	2	2	54387658	0
0	2	2	2	54399191	0
0	2	2	2	54399192	0
0	2	2	2	54422328	0
0	2	2	2	54422458	0
0	2	17	2	54401085	0
1	212	2	2	54442621	1
0	2	2	11	54396010	0
0	2	2	2	54422324	0
0	2	2	2	54422327	0
0	2	2	2	54421502	0
0	2	2	2	54413592	0
0	2	2	2	54413590	0
0	2	2	2	54443738	0
0	2	2	2	54413595	0
0	2	2	2	54402757	0
0	2	2	2	54402756	0
0	2	2	2	54402755	0
0	2	41	11	54393399	1
0	2	2	2	54446187	0
0	2	2	2	54396615	0
0	2	2	2	54402209	0
0	2	2	2	54409915	0
0	2	2	2	54431601	0
0	2	2	2	54431600	0
0	2	2	2	54444840	0
0	2	2	2	54460103	0
0	2	2	2	54393393	0
0	2	2	2	54460106	0
0	2	2	2	54399227	0
0	2	2	2	54399224	0
0	2	2	2	54393397	0
0	2	2	2	54393398	0
0	2	2	2	54410867	0
0	2	2	2	54445980	0
0	2	2	2	54445988	0
0	2	2	2	54399999	0
0	2	2	2	54457094	0
0	2	2	2	54447058	0
0	2	2	2	54451585	0
1	106	2	2	54445537	1
0	2	2	2	54386293	0
0	2	2	2	54386296	0
0	2	15	2	54459728	0
0	2	2	2	54405462	0
0	2	2	2	54428149	0
0	2	2	2	54405464	0
0	2	2	2	54405465	0
0	69	2	2	54384745	0
0	2	2	2	54386450	0
0	2	2	2	54427661	0
0	2	2	2	54423326	0
0	69	2	2	54418845	0
0	2	2	2	54455045	0
0	2	2	2	54393020	0
0	2	2	2	54432831	0
0	2	2	2	54403156	0
0	2	2	2	54403409	0
0	2	2	2	54452355	0
